"Internal ID","Name","Address","Country","State or Province","County","City","Specific Place","Modern Location","Visited","Mentioned Only","Latitude","Longitude","Website URL","Total Usage Count","Confirmed"
"26","Albany, Albany County, New York","","","New York","Albany County","Albany","","","","","42.6525793","-73.7562317","https://wilfordwoodruffpapers.org/subjects/albany-albany-county-new-york","53","2021-12-24"
"39","Allentown, Monmouth County, New Jersey","","","New Jersey","Monmouth County","Allentown","","","","","40.1778886","-74.5834887","https://wilfordwoodruffpapers.org/subjects/allentown-monmouth-county-new-jersey","1","2021-12-24"
"48","Alton, Madison County, Illinois","","","Illinois","Madison County","Alton","","","","","38.8906038","-90.1842764","https://wilfordwoodruffpapers.org/subjects/alton-madison-county-illinois","8","2022-01-19"
"116","Apperley, Gloucestershire, England","","England","","Gloucestershire","Apperley","","","","","51.9526581","-2.2004841","https://wilfordwoodruffpapers.org/subjects/apperley-gloucestershire-england","10","2021-02-01"
"118","Arkansas","","","","","","","","","","35.20105","-91.8318334","https://wilfordwoodruffpapers.org/subjects/arkansas","22","2021-12-24"
"120","Arkansas Territory","","","Arkansas Territory","","","","Arkansas","","","35.20105","-91.8318334","https://wilfordwoodruffpapers.org/subjects/arkansas-territory","39","2021-02-01"
"131","Atlantic Ocean","","","","","","Atlantic Ocean","","","","-14.5994134","-28.6731465","https://wilfordwoodruffpapers.org/subjects/atlantic-ocean","41","2021-12-24"
"135","Australia","","Australia","","","","","","","","-25.274398","133.775136","https://wilfordwoodruffpapers.org/subjects/australia","98","2021-12-24"
"136","Avon, Hartford County, Connecticut","","","Connecticut","Hartford County","Avon","","Avon, Hartford County, Connecticut","","","41.8096201","-72.8305154","https://wilfordwoodruffpapers.org/subjects/avon-hartford-county-connecticut","78","2021-12-24"
"140","Babylon","","","","","Babylon","","Al-Hillah, Iraq","","","32.4736266","44.4251904","https://wilfordwoodruffpapers.org/subjects/babylon","90","2022-12-22"
"145","Barnstable County, Massachusetts","","","Massachusetts","Barnstable County","","","","","","41.8111143","-70.1455805","https://wilfordwoodruffpapers.org/subjects/barnstable-county-massachusetts","1","2021-12-28"
"146","Barry County, Missouri","","","Missouri","Barry County","","","","","","36.6345264","-93.8248241","https://wilfordwoodruffpapers.org/subjects/barry-county-missouri","3",""
"156","Bedford, Bedfordshire, England","","England","","Bedfordshire","Bedford","","","","","52.1359783","-0.4666513","https://wilfordwoodruffpapers.org/subjects/bedford-bedfordshire-england","18","2021-12-24"
"181","Benton County, Tennessee","","","Tennessee","Benton County","","","Benton County, Tennessee","","","36.1170244","-88.050979","https://wilfordwoodruffpapers.org/subjects/benton-county-tennessee","17","2021-12-24"
"190","Birmingham, Warwickshire, England","","England","","Warwickshire","Birmingham","","","","","52.486243","-1.890401","https://wilfordwoodruffpapers.org/subjects/birmingham-warwickshire-england","93",""
"191","Bishops Frome, Herefordshire, England","","England","","Herefordshire","Bishops Frome","","","","","52.1341983","-2.4957244","https://wilfordwoodruffpapers.org/subjects/bishops-frome-herefordshire-england","9","2021-02-01"
"203","Boston, Suffolk County, Massachusetts","","","Massachusetts","Suffolk County","Boston","","Boston, Suffolk County, Massachusetts","","","42.3600825","-71.0588801","https://wilfordwoodruffpapers.org/subjects/boston-suffolk-county-massachusetts","281","2021-12-24"
"233","Bristol, Gloucestershire, England","","England","","Gloucestershire","Bristol","","","","","51.454513","-2.58791","https://wilfordwoodruffpapers.org/subjects/bristol-gloucestershire-england","39","2021-02-01"
"289","Buffalo, Erie County, New York","","","New York","Erie County","Buffalo","","","","","42.8864468","-78.8783689","https://wilfordwoodruffpapers.org/subjects/buffalo-erie-county-new-york","54","2022-01-21"
"291","Burslem, Staffordshire, England","","England","","Staffordshire","Burslem","","","","","53.0457302","-2.1967011","https://wilfordwoodruffpapers.org/subjects/burslem-staffordshire-england","82","2021-02-01"
"292","Bushnell Basin, New York","","","New York","","","Bushnell Basin","","","","43.0595075","-77.4741613","https://wilfordwoodruffpapers.org/subjects/bushnell-basin-new-york","1","2021-12-24"
"295","Cache County, Utah","","","","","","","Wellsville, Cache County, Utah","","","41.7560026","-111.7614661","https://wilfordwoodruffpapers.org/subjects/cache-county-utah","3","2022-11-09"
"300","California","","","California","","","","California","","","36.778261","-119.4179324","https://wilfordwoodruffpapers.org/subjects/california","446","2022-01-21"
"301","Calloway County, Kentucky","","","Kentucky","Calloway County","","","Calloway County, Kentucky","","","36.6402766","-88.285042","https://wilfordwoodruffpapers.org/subjects/calloway-county-kentucky","12","2022-02-01"
"305","Cambridge, Middlesex County, Massachusetts","","","Massachusetts","Middlesex County","Cambridge","","","","","42.3736158","-71.1097335","https://wilfordwoodruffpapers.org/subjects/cambridge-middlesex-county-massachusetts","12","2022-02-04"
"313","Canada","","Canada","","","","","","","","56.130366","-106.346771","https://wilfordwoodruffpapers.org/subjects/canada","66","2022-10-26"
"315","Canton, Hartford County, Connecticut","","","Connecticut","Hartford County","Canton","","","","","41.7924343","-72.8042797","https://wilfordwoodruffpapers.org/subjects/canton-hartford-county-connecticut","10","2021-12-24"
"325","Carroll County, Tennessee","","","Tennessee","Carroll County","","","Carroll County, Tennessee","","","35.9917193","-88.4016041","https://wilfordwoodruffpapers.org/subjects/carroll-county-tennessee","5","2021-12-24"
"326","Carthage, Hancock County, Illinois","","","Illinois","Hancock County","Carthage","","","","","40.416433","-91.1362537","https://wilfordwoodruffpapers.org/subjects/carthage-hancock-county-illinois","50","2022-01-17"
"362","Chatham, Columbia County, New York","","","New York","Columbia County","Chatham","","","","","42.3642516","-73.5948391","https://wilfordwoodruffpapers.org/subjects/chatham-columbia-county-new-york","1",""
"364","Cheltenham, Gloucestershire, England","","England","","Gloucestershire","Cheltenham","","","","","51.8993855","-2.0782533","https://wilfordwoodruffpapers.org/subjects/cheltenham-gloucestershire-england","29","2021-02-01"
"365","Chepstow, Monmouthshire, Wales","","Wales","","Monmouthshire","Chepstow","","","","","51.641856","-2.673804","https://wilfordwoodruffpapers.org/subjects/chepstow-monmouthshire-wales","2",""
"367","Cheshire, England","","England","","Cheshire","","","Varies","","","53.2326344","-2.6103157","https://wilfordwoodruffpapers.org/subjects/cheshire-england","2","2021-12-24"
"368","Chicago, Cook County, Illinois","","","Illinois","Cook County","Chicago","","","","","41.8781136","-87.6297982","https://wilfordwoodruffpapers.org/subjects/chicago-cook-county-illinois","110","2022-01-17"
"375","Clay County, Missouri","","","Missouri","Clay County","","","","","","39.3176186","-94.479976","https://wilfordwoodruffpapers.org/subjects/clay-county-missouri","71","2022-02-18"
"376","Cleveland, Cuyahoga County, Ohio","","","Ohio","Cuyahoga County","Cleveland","","Cleveland, Cuyahoga County, Ohio","","","41.49932","-81.6943605","https://wilfordwoodruffpapers.org/subjects/cleveland-cuyahoga-county-ohio","21","2022-02-03"
"378","Clitheroe, Lancashire, England","","England","","Lancashire","Clitheroe","","","","","53.871098","-2.393083","https://wilfordwoodruffpapers.org/subjects/clitheroe-lancashire-england","17","2021-02-01"
"384","Colebrook, Litchfield County, Connecticut","","","Connecticut","Litchfield County","Colebrook","","","","","41.9914071","-73.0956765","https://wilfordwoodruffpapers.org/subjects/colebrook-litchfield-county-connecticut","27","2021-12-24"
"387","Colwall, Herefordshire, England","","England","","Herefordshire","Colwall","","","","","52.079623","-2.363979","https://wilfordwoodruffpapers.org/subjects/colwall-herefordshire-england","17","2021-02-01"
"388","Commerce, Hancock County, Illinois","","","Illinois","Hancock County","Commerce","","Nauvoo, Hancock County, Illinois","","","40.550042","-91.3848749","https://wilfordwoodruffpapers.org/subjects/commerce-hancock-county-illinois","61","2021-09-01"
"389","Comstock, Kalamazoo County, Michigan","","","Michigan","Kalamazoo County","Comstock","","","","","42.2844539","-85.4581859","https://wilfordwoodruffpapers.org/subjects/comstock-kalamazoo-county-michigan","6","2022-01-05"
"393","Connecticut","","","Connecticut","","","","Connecticut","","","41.6032207","-73.087749","https://wilfordwoodruffpapers.org/subjects/connecticut","108","2021-12-24"
"411","Damon Creek, Calloway County, Kentucky","","","Kentucky","Calloway County","Damon Creek","","9.8 miles from Mayfield, Calloway County, Kentucky","","","36.70887989","-88.43310911","https://wilfordwoodruffpapers.org/subjects/damon-creek-calloway-county-kentucky","22","2022-11-07"
"428","Danube River","","","","","","","","","","46.32193248","19.13597431","https://wilfordwoodruffpapers.org/subjects/danube-river","1",""
"443","Davis County, Utah","","","","","","","","","","40.9628845","-112.0953297","https://wilfordwoodruffpapers.org/subjects/davis-county-utah","3","2022-07-28"
"451","Deerhurst, Gloucestershire, England","","England","","Gloucestershire","Deerhurst","","","","","51.9650453","-2.1891108","https://wilfordwoodruffpapers.org/subjects/deerhurst-gloucestershire-england","7","2021-02-01"
"452","Detroit, Wayne County, Michigan","","","Michigan","Wayne County","Detroit","","","","","42.331427","-83.0457538","https://wilfordwoodruffpapers.org/subjects/detroit-wayne-county-michigan","19","2022-01-07"
"472","Dumfries, Dumfries and Galloway, Scotland","","Scotland","","Dumfries and Galloway","Dumfries","","","","","55.070859","-3.60512","https://wilfordwoodruffpapers.org/subjects/dumfries-dumfries-and-galloway-scotland","1",""
"475","Dymock, Gloucestershire, England","","England","","Gloucestershire","Dymock","","","","","51.978689","-2.43732","https://wilfordwoodruffpapers.org/subjects/dymock-gloucestershire-england","28","2021-02-01"
"495","Egypt","","Egypt","","","","","","","","26.820553","30.802498","https://wilfordwoodruffpapers.org/subjects/egypt","36","2021-12-24"
"517","Eldersfield, Worcestershire, England","","England","","Worcestershire","Eldersfield","","","","","51.980939","-2.2933469","https://wilfordwoodruffpapers.org/subjects/eldersfield-worcestershire-england","3","2021-02-01"
"625","England","","England","","","","","","","","52.3555177","-1.1743197","https://wilfordwoodruffpapers.org/subjects/england","882","2021-12-24"
"640","Europe","","Europe","","","","","","","","54.5259614","15.2551187","https://wilfordwoodruffpapers.org/subjects/europe","278","2021-12-24"
"642","Ewyas Harold, Herefordshire, England","","England","","Herefordshire","Ewyas Harold","","","","","51.9508","-2.891851","https://wilfordwoodruffpapers.org/subjects/ewyas-harold-herefordshire-england","2","2021-02-01"
"650","Fair Haven, New Haven, New Haven County, Connecticut","","","Connecticut","New Haven County","New Haven","Fair Haven","","","","41.3090056","-72.8954629","https://wilfordwoodruffpapers.org/subjects/fair-haven-new-haven-new-haven-county-connecticut","11","2022-01-07"
"653","Far West, Caldwell County, Missouri","","","Missouri","Caldwell County","Far West","","","","","39.6711164","-94.1316095","https://wilfordwoodruffpapers.org/subjects/far-west-caldwell-county-missouri","96",""
"656","Farmington, Hartford County, Connecticut","","","Connecticut","Hartford County","Farmington","","","","","41.7360305","-72.795027","https://wilfordwoodruffpapers.org/subjects/farmington-hartford-county-connecticut","209","2021-12-24"
"659","Fayette County, Tennessee","","","Tennessee","Fayette County","","","Fayette County, Tennessee","","","35.1257427","-89.4742177","https://wilfordwoodruffpapers.org/subjects/fayette-county-tennessee","4","2021-12-24"
"671","France","","France","","","","","","","","46.227638","2.213749","https://wilfordwoodruffpapers.org/subjects/france","53","2021-12-24"
"696","Fromes Hill, Herefordshire, England","","England","","Herefordshire","Fromes Hill","","","","","52.116356","-2.4677379","https://wilfordwoodruffpapers.org/subjects/fromes-hill-herefordshire-england","71","2021-02-01"
"702","Gadfield Elm, Worcestershire, England","","England","","Worcestershire","Gadfield Elm","","","","","51.9795981","-2.3152547","https://wilfordwoodruffpapers.org/subjects/gadfield-elm-worcestershire-england","15","2021-02-01"
"705","Galena, Jo Daviess County, Illinois","","","Illinois","Jo Daviess County","Galena","","","","","42.4166744","-90.4290168","https://wilfordwoodruffpapers.org/subjects/galena-jo-daviess-county-illinois","6",""
"708","Garway, Herefordshire, England","","England","","Herefordshire","Garway","","","","","51.899727","-2.799778","https://wilfordwoodruffpapers.org/subjects/garway-herefordshire-england","14","2021-02-01"
"711","Genesee County, New York","","","New York","Genesee County","","","","","","42.9837843","-78.1564432","https://wilfordwoodruffpapers.org/subjects/genesee-county-new-york","4","2022-01-26"
"743","Germantown, Wayne County, Indiana","","","Indiana","Wayne County","Germantown","","","","","39.8125465","-85.1374644","https://wilfordwoodruffpapers.org/subjects/germantown-wayne-county-indiana","4","2022-01-21"
"744","Germany","","Germany","","","","","","","","51.165691","10.451526","https://wilfordwoodruffpapers.org/subjects/germany","242","2021-12-24"
"745","Gibson County, Tennessee","","","Tennessee","Gibson County","","","Gibson County, Tennessee","","","35.9969735","-88.864698","https://wilfordwoodruffpapers.org/subjects/gibson-county-tennessee","2","2021-12-24"
"751","Gloucester, Gloucestershire, England","","England","","Gloucestershire","Gloucester","","","","","51.8642449","-2.238156","https://wilfordwoodruffpapers.org/subjects/gloucester-gloucestershire-england","10","2021-02-01"
"752","Gloucestershire, England","","England","","Gloucestershire","","","","","","51.8642112","-2.2380335","https://wilfordwoodruffpapers.org/subjects/gloucestershire-england","21","2021-02-01"
"755","Graves County, Kentucky","","","Kentucky","Graves County","","","Graves County, Kentucky","","","36.6887728","-88.7108964","https://wilfordwoodruffpapers.org/subjects/graves-county-kentucky","7","2022-02-01"
"756","Green Mountains, Vermont","","","Vermont","","","Green Mountains","","","","44.791667","-72.582778","https://wilfordwoodruffpapers.org/subjects/green-mountains-vermont","2","2021-12-24"
"758","Greene County, Missouri","","","Missouri","Greene County","","","","","","37.3311215","-93.5003454","https://wilfordwoodruffpapers.org/subjects/greene-county-missouri","8","2022-02-18"
"769","Hancock County, Illinois","","","Illinois","Hancock County","","","","","","40.3849365","-91.135302","https://wilfordwoodruffpapers.org/subjects/hancock-county-illinois","29","2021-12-27"
"799","Hannibal, Marion County, Missouri","","","Missouri","Marion County","Hannibal","","","","","39.7083789","-91.3584816","https://wilfordwoodruffpapers.org/subjects/hannibal-marion-county-missouri","1",""
"801","Hardeman County, Tennessee","","","Tennessee","Hardeman County","","","Hardeman County, Tennessee","","","35.1229172","-89.0179332","https://wilfordwoodruffpapers.org/subjects/hardeman-county-tennessee","4","2021-12-24"
"812","Hartford, Hartford County, Connecticut","","","Connecticut","Hartford County","Hartford","","","","","41.7658043","-72.6733723","https://wilfordwoodruffpapers.org/subjects/hartford-hartford-county-connecticut","45","2021-12-24"
"823","Henderson County, Tennessee","","","Tennessee","Henderson County","","","Henderson County, Tennessee","","","35.6427245","-88.4016041","https://wilfordwoodruffpapers.org/subjects/henderson-county-tennessee","5","2021-12-24"
"832","Henry County, Tennessee","","","Tennessee","Henry County","","","Henry County, Tennessee","","","36.3369938","-88.2461183","https://wilfordwoodruffpapers.org/subjects/henry-county-tennessee","22","2021-12-24"
"849","Hereford, Herefordshire, England","","England","","Herefordshire","Hereford","","","","","52.056398","-2.715974","https://wilfordwoodruffpapers.org/subjects/hereford-herefordshire-england","13","2021-02-01"
"850","Herefordshire Beacon, Herefordshire, England","","England","","Herefordshire","Herefordshire Beacon","","","","","52.0582","-2.3518","https://wilfordwoodruffpapers.org/subjects/herefordshire-beacon-herefordshire-england","3","2021-02-01"
"851","Herefordshire, England","","England","","Herefordshire","","","","","","52.056398","-2.715974","https://wilfordwoodruffpapers.org/subjects/herefordshire-england","109","2021-02-01"
"854","Hill Castle, Herefordshire, England","","England","","Herefordshire","Hill Castle","","","","","52.3555177","-1.1743197","https://wilfordwoodruffpapers.org/subjects/hill-castle-herefordshire-england","2","2021-02-01"
"867","Humphreys County, Tennessee","","","Tennessee","Humphreys County","","","Humphreys County, Tennessee","","","36.0245773","-87.7369607","https://wilfordwoodruffpapers.org/subjects/humphreys-county-tennessee","22","2021-12-24"
"870","Idaho Territory","","","Idaho","","","","Idaho","","","44.0682019","-114.7420408","https://wilfordwoodruffpapers.org/subjects/idaho-territory","29","2021-12-24"
"875","India","","India","","","","","","","","20.593684","78.96288","https://wilfordwoodruffpapers.org/subjects/india","20","2021-12-24"
"876","Indiana","","","Indiana","","","","Indiana","","","40.5512165","-85.6023643","https://wilfordwoodruffpapers.org/subjects/indiana","24","2021-12-23"
"878","Iowa","","","","","","","","","","41.8780025","-93.097702","https://wilfordwoodruffpapers.org/subjects/iowa","47","2021-12-23"
"879","Iowa Territory","","","Iowa","","","","Iowa","","","41.8780025","-93.097702","https://wilfordwoodruffpapers.org/subjects/iowa-territory","31","2022-02-04"
"880","Ipswich, Suffolk, England","","England","","Suffolk","Ipswich","","","","","52.056736","1.14822","https://wilfordwoodruffpapers.org/subjects/ipswich-suffolk-england","12",""
"882","Ireland","","Ireland","","","","","","","","53.7797554","-7.3055309","https://wilfordwoodruffpapers.org/subjects/ireland","58","2021-12-24"
"904","Israel","","Israel","","","","","","","","31.046051","34.851612","https://wilfordwoodruffpapers.org/subjects/israel","20",""
"911","Jackson County, Missouri","","","Missouri","Jackson County","","","","","","38.9914998","-94.315422","https://wilfordwoodruffpapers.org/subjects/jackson-county-missouri","196",""
"991","Jefferson County, New York","","","New York","Jefferson County","","","","","","44.0607421","-75.9927652","https://wilfordwoodruffpapers.org/subjects/jefferson-county-new-york","11","2022-01-26"
"1000","Jerusalem","","","","","Jerusalem","","","","","31.768319","35.21371","https://wilfordwoodruffpapers.org/subjects/jerusalem","148",""
"1209","Juab County, Utah","","","Utah","","","","","","","39.7108104","-112.7152125","https://wilfordwoodruffpapers.org/subjects/juab-county-utah","4",""
"1211","Judea","","","","","Judea","","a mountainous region in the southern part of the modern States of Palestine and Israel","","","31.046051","34.851612","https://wilfordwoodruffpapers.org/subjects/judea","10","2023-02-28"
"1217","Kane County, Utah","","","Utah","","","","","","","37.293251","-112.4291464","https://wilfordwoodruffpapers.org/subjects/kane-county-utah","2","2022-11-09"
"1218","Kentucky","","","Kentucky","","","","Kentucky","","","37.8393332","-84.2700179","https://wilfordwoodruffpapers.org/subjects/kentucky","73","2021-12-24"
"1219","Keokuk, Lee County, Iowa","","","Iowa","","","","","","","40.4044731","-91.3963966","https://wilfordwoodruffpapers.org/subjects/keokuk-lee-county-iowa","12","2022-02-04"
"1224","Kilcot, Gloucestershire, England","","England","","Gloucestershire","Kilcot","","","","","51.926634","-2.4384459","https://wilfordwoodruffpapers.org/subjects/kilcot-gloucestershire-england","4","2021-02-01"
"1233","Kirtland, Geauga County, Ohio","","","Ohio","Geauga County","Kirtland","","Kirtland, Lake County, Ohio","","","41.472686","-81.1437241","https://wilfordwoodruffpapers.org/subjects/kirtland-geauga-county-ohio","398","2023-04-24"
"1237","La Harpe, Hancock County, Illinois","","","Illinois","Hancock County","La Harpe","","","","","40.5833749","-90.9693057","https://wilfordwoodruffpapers.org/subjects/la-harpe-hancock-county-illinois","7","2022-01-17"
"1254","Ledbury, Herefordshire, England","","England","","Herefordshire","Ledbury","","","","","52.033882","-2.423574","https://wilfordwoodruffpapers.org/subjects/ledbury-herefordshire-england","55","2021-02-01"
"1255","Lee County, Iowa Territory","","","Iowa Territory","Lee County","","","","","","40.7068663","-91.443469","https://wilfordwoodruffpapers.org/subjects/lee-county-iowa-territory","7","2022-02-04"
"1256","Leigh, Gloucestershire, England","","England","","Gloucestershire","Leigh/The Leigh","","","","","53.496115","-2.518727","https://wilfordwoodruffpapers.org/subjects/leigh-gloucestershire-england","19","2021-02-01"
"1276","Leyland, Lancashire, England","","England","","Lancashire","Leyland","","","","","53.697931","-2.695478","https://wilfordwoodruffpapers.org/subjects/leyland-lancashire-england","4",""
"1277","Liberty, Clay County, Missouri","","","Missouri","Clay County","Liberty","","","","","39.2461138","-94.4191177","https://wilfordwoodruffpapers.org/subjects/liberty-clay-county-missouri","30","2022-02-18"
"1279","Lima, Adams County, Illinois","","","Illinois","Adams County","Lima","","","","","40.1775458","-91.378483","https://wilfordwoodruffpapers.org/subjects/lima-adams-county-illinois","12","2021-12-23"
"1283","Litchfield County, Connecticut","","","Connecticut","Litchfield County","","","","","","41.7866294","-73.2765361","https://wilfordwoodruffpapers.org/subjects/litchfield-county-connecticut","2","2021-12-24"
"1284","Little Garway, Herefordshire, England","","England","","Herefordshire","Little Garway","","","","","51.9165814","-2.8045897","https://wilfordwoodruffpapers.org/subjects/little-garway-herefordshire-england","6","2021-02-01"
"1285","Little Marcle, Herefordshire, England","","England","","Herefordshire","Little Marcle","","","","","52.025957","-2.485397","https://wilfordwoodruffpapers.org/subjects/little-marcle-herefordshire-england","2","2021-02-01"
"1291","Liverpool, Lancashire, England","","England","","Lancashire","Liverpool","","","","","53.4083714","-2.9915726","https://wilfordwoodruffpapers.org/subjects/liverpool-lancashire-england","551",""
"1293","Logan, Cache County, Utah","","","","","","","","","","41.7369803","-111.8338359","https://wilfordwoodruffpapers.org/subjects/logan-cache-county-utah","79","2022-12-03"
"1294","London, Middlesex, England","","England","","Middlesex","London","","","","","51.5072178","-0.1275862","https://wilfordwoodruffpapers.org/subjects/london-middlesex-england","446","2021-02-01"
"1296","Longton, Lancashire, England","","England","","Lancashire","Longton","","","TRUE","TRUE","52.9919179","-2.1312225","https://wilfordwoodruffpapers.org/subjects/longton-lancashire-england","7","2023-05-30"
"1297","Longtown, Herefordshire, England","","England","","Herefordshire","Longtown","","","","","55.009299","-2.971888","https://wilfordwoodruffpapers.org/subjects/longtown-herefordshire-england","2","2021-02-01"
"1303","Louisiana, Pike County, Missouri","","","Missouri","Pike County","Louisiana","","","","","39.4489351","-91.0515256","https://wilfordwoodruffpapers.org/subjects/louisiana-pike-county-missouri","3",""
"1318","Lugwardine, Herefordshire, England","","England","","Herefordshire","Lugwardine","","","","","52.067301","-2.654742","https://wilfordwoodruffpapers.org/subjects/lugwardine-herefordshire-england","18","2021-02-01"
"1343","Madison County, Tennessee","","","Tennessee","Madison County","","","Madison County, Tennessee","","","35.6479574","-88.864698","https://wilfordwoodruffpapers.org/subjects/madison-county-tennessee","4","2021-12-24"
"1344","Maine","","","Maine","","","","Maine","","","45.253783","-69.4454689","https://wilfordwoodruffpapers.org/subjects/maine","122","2022-02-18"
"1351","Manchester, Lancashire, England","","England","","Lancashire","Manchester","","","","","53.4807593","-2.2426305","https://wilfordwoodruffpapers.org/subjects/manchester-lancashire-england","218",""
"1355","Manti, Sanpete County, Utah","","","Utah","","","","","","","39.2682951","-111.6368627","https://wilfordwoodruffpapers.org/subjects/manti-sanpete-county-utah","25","2022-06-11"
"1357","Marden, Herefordshire, England","","England","","Herefordshire","Marden","","","","","51.173613","0.490709","https://wilfordwoodruffpapers.org/subjects/marden-herefordshire-england","13","2021-02-01"
"1472","McCracken County, Kentucky","","","Kentucky","McCracken County","","","McCracken County, Kentucky","","","37.0330607","-88.7108964","https://wilfordwoodruffpapers.org/subjects/mccracken-county-kentucky","1","2022-02-01"
"1488","Mexico","","Mexico","","","","","Mexico","","","23.634501","-102.552784","https://wilfordwoodruffpapers.org/subjects/mexico","165","2021-12-24"
"1491","Michigan","","","Michigan","","","","Michigan","","","44.3148443","-85.6023643","https://wilfordwoodruffpapers.org/subjects/michigan","34","2022-01-07"
"1503","Missouri","","","Missouri","","","","Missouri","","","37.9642529","-91.8318334","https://wilfordwoodruffpapers.org/subjects/missouri","352","2021-12-24"
"1506","Monmouth, Monmouthshire, Wales","","Wales","","Monmouthshire","Monmouth","","","","","51.8116533","-2.7163045","https://wilfordwoodruffpapers.org/subjects/monmouth-monmouthshire-wales","5",""
"1507","Monmouth, Warren County, Illinois","","","Illinois","Warren County","Monmouth","","","","","40.9114271","-90.6473576","https://wilfordwoodruffpapers.org/subjects/monmouth-warren-county-illinois","3","2022-01-21"
"1511","Montrose, Lee County, Iowa","","","","","","","","","","40.5322644","-91.414876","https://wilfordwoodruffpapers.org/subjects/montrose-lee-county-iowa","14","2022-02-04"
"1512","Montrose, Lee County, Iowa Territory","","","Iowa","Lee County","Montrose","","Montrose, Lee County, Iowa","","","40.5322644","-91.414876","https://wilfordwoodruffpapers.org/subjects/montrose-lee-county-iowa-territory","110","2022-02-04"
"1516","Morgan County, Utah","","","Utah","","","","","","","41.0576176","-111.6183755","https://wilfordwoodruffpapers.org/subjects/morgan-county-utah","3","2022-11-09"
"1588","Naperville, DuPage and Will Counties, Illinois","","","Illinois","DuPage and Will Counties","Naperville","","","","","41.7508391","-88.1535352","https://wilfordwoodruffpapers.org/subjects/naperville-dupage-and-will-counties-illinois","3",""
"1599","Nauvoo House, Nauvoo, Hancock County, Illinois","","","","","","Nauvoo House","","","","40.5401009","-91.3913754","https://wilfordwoodruffpapers.org/subjects/nauvoo-house-nauvoo-hancock-county-illinois","74","2022-02-17"
"1604","Nauvoo Temple, Nauvoo, Hancock County, Illinois","","","","","","Nauvoo Temple","","","","40.5504558","-91.3843719","https://wilfordwoodruffpapers.org/subjects/nauvoo-temple-nauvoo-hancock-county-illinois","175","2022-02-17"
"1606","Nauvoo, Hancock County, Illinois","","","Illinois","Hancock County","Nauvoo","","","","","40.550042","-91.3848749","https://wilfordwoodruffpapers.org/subjects/nauvoo-hancock-county-illinois","703","2022-01-17"
"1611","New Britain, Hartford County, Connecticut","","","Connecticut","Hartford County","New Britain","","","","","41.6612104","-72.7795419","https://wilfordwoodruffpapers.org/subjects/new-britain-hartford-county-connecticut","11","2021-12-24"
"1615","New Haven, New Haven County, Connecticut","","","Connecticut","New Haven County","New Haven","","","","","41.308274","-72.9278835","https://wilfordwoodruffpapers.org/subjects/new-haven-new-haven-county-connecticut","38","2021-12-24"
"1616","New Jersey","","","New Jersey","","","","New Jersey","","","40.0583238","-74.4056612","https://wilfordwoodruffpapers.org/subjects/new-jersey","31","2021-12-24"
"1619","New Portage, Medina County, Ohio","","","Ohio","Medina County","New Portage","","Barberton, Summit County, Ohio","","","41.0283886","-81.59151","https://wilfordwoodruffpapers.org/subjects/new-portage-medina-county-ohio","17","2023-04-24"
"1620","New Rowley, Essex County, Massachusetts","","","Massachusetts","Essex County","New Rowley","","","","","42.7167483","-70.8787277","https://wilfordwoodruffpapers.org/subjects/new-rowley-essex-county-massachusetts","25",""
"1621","New York","","","New York","","","","New York","","","40.7127753","-74.0059728","https://wilfordwoodruffpapers.org/subjects/new-york","444","2022-02-04"
"1622","New York City, New York County, New York","","","New York","New York County","New York City","","","","","40.7830603","-73.9712488","https://wilfordwoodruffpapers.org/subjects/new-york-city-new-york-county-new-york","224",""
"1630","Newark, Kendall County, Illinois","","","Illinois","Kendall County","Newark","","","","","41.536975","-88.5834068","https://wilfordwoodruffpapers.org/subjects/newark-kendall-county-illinois","3",""
"1641","North America","","North America","","","","","","","","54.5259614","-105.2551187","https://wilfordwoodruffpapers.org/subjects/north-america","14",""
"1643","North Carolina","","","North Carolina","","","","North Carolina","","","35.7595731","-79.0192997","https://wilfordwoodruffpapers.org/subjects/north-carolina","6","2022-02-03"
"1650","Nottawa Township, St. Joseph County, Michigan","","","Michigan","St. Joseph County","Nottawa Township","","","","","41.9291856","-85.4581859","https://wilfordwoodruffpapers.org/subjects/nottawa-township-st-joseph-county-michigan","1","2022-01-05"
"1653","Ogden, Weber County, Utah","","","Utah","","","","","","","41.223","-111.9738304","https://wilfordwoodruffpapers.org/subjects/ogden-weber-county-utah","97",""
"1654","Ohio","","","Ohio","","","","Ohio","","","40.4172871","-82.907123","https://wilfordwoodruffpapers.org/subjects/ohio","41","2021-12-24"
"1663","Oneida County, Idaho","","","","","","","","","","42.2059769","-112.5245093","https://wilfordwoodruffpapers.org/subjects/oneida-county-idaho","5","2023-01-04"
"1672","Osage River, Missouri","","","Missouri","","","Osage River","","","","38.37791353","-92.28649214","https://wilfordwoodruffpapers.org/subjects/osage-river-missouri","14","2021-12-24"
"1674","Oswego County, New York","","","New York","Oswego County","","","Oswego County, New York","","","43.482533","-76.1783739","https://wilfordwoodruffpapers.org/subjects/oswego-county-new-york","20","2022-02-04"
"1677","Owenton, Owen County, Kentucky","","","Kentucky","Owen County","Owenton","","Owenton, Owen County, Kentucky","","","38.536456","-84.8418926","https://wilfordwoodruffpapers.org/subjects/owenton-owen-county-kentucky","8","2022-02-01"
